"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         245,      -6.227373554,      -2.344303934,      -2.681888524,       0.729054839
          0,           0,         246,      -6.251232633,      -2.347658335,      -2.674314446,      0.6975591254
          0,           0,         247,       -6.24924078,      -2.350273074,      -2.663783943,      0.6985813347
          0,           0,         248,      -6.258492053,      -2.353045556,      -2.654920221,      0.6856946904
          0,           0,         249,      -6.263536106,      -2.355947373,      -2.646095361,      0.6786288654
          0,           0,         250,      -6.270713462,      -2.358726526,      -2.637865672,        0.66647697
          0,           0,         251,      -6.267542763,      -2.362234572,      -2.631058486,      0.6698821047
          0,           0,         252,      -6.275992665,      -2.365836075,      -2.625162031,      0.6559493754
          0,           0,         253,      -6.267052304,      -2.369228702,      -2.618667713,      0.6666853981
          0,           0,         254,      -6.259713739,      -2.373367194,      -2.613302097,      0.6746817883
          0,           0,         255,      -6.278411238,       -2.37783793,      -2.611391004,      0.6456752597
          0,           0,         256,      -6.293332806,       -2.38220016,      -2.609686266,      0.6210049898
          0,           0,         257,      -6.283521647,      -2.386474319,       -2.60748433,      0.6328664762
          0,           0,         258,      -6.297966261,       -2.39096561,      -2.607736823,      0.6081866406
          0,           0,         259,      -6.287896253,      -2.394880083,      -2.607664245,      0.6215503184
          0,           0,         260,      -6.290339468,      -2.399100908,      -2.609074197,      0.6150501482
          0,           0,         261,      -6.270721661,      -2.403161196,      -2.610318396,      0.6429298525
          0,           0,         262,      -6.276121111,      -2.406724492,      -2.615672736,      0.6328692028
          0,           0,         263,      -6.277438042,      -2.411013933,      -2.620472266,      0.6298111238
          0,           0,         264,      -6.269034972,      -2.414631823,      -2.627060594,      0.6398201831
          0,           0,         265,      -6.255918335,      -2.417702497,      -2.634134897,      0.6591144179
          0,           0,         266,      -6.257574456,      -2.421434779,      -2.642864692,      0.6546044192
          0,           0,         267,      -6.247588032,      -2.424454236,      -2.650305775,      0.6692360623
          0,           0,         268,      -6.240647123,       -2.42762228,      -2.662276628,      0.6780672922
          0,           0,         269,      -6.251569691,       -2.43120535,      -2.673545952,      0.6607890159
          0,           0,         270,      -6.245468834,      -2.433924726,      -2.683966184,      0.6689780064
          0,           0,         271,       -6.23652327,      -2.437072447,      -2.693753958,      0.6822017696
          0,           0,         272,      -6.226205454,      -2.439782002,      -2.702450219,      0.6965765679
          0,           0,         273,      -6.205877257,      -2.442263625,       -2.71021911,      0.7260989911
          0,           0,         274,      -6.207632225,      -2.445539204,      -2.718754743,      0.7227528862
          0,           0,         275,       -6.22722395,      -2.447469815,       -2.72525465,      0.6936388329
          0,           0,         276,      -6.244931328,      -2.448538722,      -2.727881828,      0.6657490957
          0,           0,         277,       -6.24166029,      -2.449153191,      -2.727810105,        0.67087939
          0,           0,         278,       -6.23985782,      -2.449912811,       -2.72926129,      0.6734033048
          0,           0,         279,      -6.242091995,      -2.450751992,      -2.731516628,       0.669626515
          0,           0,         280,       -6.24221174,      -2.451715886,      -2.734118126,      0.6692331888
          0,           0,         281,       -6.23714956,      -2.452641237,      -2.734864984,      0.6767433587
          0,           0,         282,      -6.241337275,      -2.453691733,      -2.736013601,      0.6702343514
          0,           0,         283,      -6.233575554,      -2.454625969,      -2.736325194,      0.6817377303
          0,           0,         284,      -6.231397584,      -2.455267213,      -2.734306892,       0.685401796
          0,           0,         285,      -6.229823644,      -2.456387702,      -2.734627043,      0.6870346175
          0,           0,         286,      -6.213503995,       -2.45730963,      -2.733389962,      0.7113785895
          0,           0,         287,      -6.228418121,      -2.458889837,      -2.735193686,      0.6891115759
          0,           0,         288,      -6.228741695,       -2.46012278,      -2.732417014,      0.6889048503
          0,           0,         289,      -6.235237344,      -2.460693382,      -2.733175176,      0.6782085607
          0,           0,         290,      -6.233189752,        -2.4612724,      -2.733480978,      0.6812648023
          0,           0,         291,      -6.232404867,       -2.46205504,      -2.733076514,      0.6822452921
          0,           0,         292,      -6.234351257,        -2.4631831,      -2.732587678,      0.6793190594
          0,           0,         293,      -6.230939484,       -2.46390858,      -2.731146561,       0.684328192
          0,           0,         294,      -6.229362044,      -2.464695666,      -2.728043405,      0.6868575554
          0,           0,         295,      -6.233644976,      -2.464475902,      -2.727224517,      0.6802416597
          0,           0,         296,      -6.233891821,      -2.464962812,      -2.726579811,      0.6799091211
          0,           0,         297,      -6.235213227,      -2.465151858,      -2.725599654,       0.677775432
          0,           0,         298,      -6.235639632,      -2.465348059,      -2.725397895,      0.6768862578
          0,           0,         299,      -6.235833724,      -2.465498419,      -2.725370369,      0.6765161246
          0,           0,         300,      -6.236391952,      -2.465600845,      -2.725320386,      0.6756433862
          0,           0,         301,      -6.236625489,      -2.465708908,      -2.725246874,      0.6752902902
          0,           0,         302,      -6.236684412,      -2.465818899,      -2.725195266,      0.6751465593
          0,           0,         303,      -6.236780199,      -2.465876967,      -2.725168191,      0.6750028942
          0,           0,         304,      -6.236800309,      -2.465932664,      -2.725144245,      0.6749422826
          0,           0,         305,      -6.236829201,      -2.465990023,       -2.72510674,      0.6749053838
          0,           0,         306,       -6.23683915,      -2.466043254,      -2.725061059,       0.674880498
          0,           0,         307,       -6.23683659,      -2.466096249,      -2.725011046,      0.6748884402
          0,           0,         308,      -6.236819289,      -2.466146274,      -2.724938536,      0.6748938098
          0,           0,         309,      -6.236767543,      -2.466196562,      -2.724860547,      0.6749676867
          0,           0,         310,      -6.236727965,      -2.466239823,      -2.724799584,      0.6750012956
          0,           0,         311,      -6.236731755,      -2.466283686,      -2.724759654,      0.6750166591
          0,           0,         312,      -6.236680174,      -2.466324404,      -2.724680862,      0.6750814861
          0,           0,         313,      -6.236754847,      -2.466346073,      -2.724640218,      0.6750200488
          0,           0,         314,      -6.236791283,      -2.466353029,      -2.724624612,      0.6749535109
          0,           0,         315,      -6.236810698,      -2.466364122,      -2.724604074,      0.6749389863
          0,           0,         316,      -6.236822803,      -2.466370187,      -2.724590766,      0.6749062162
          0,           0,         317,      -6.236835896,      -2.466378884,       -2.72458197,      0.6748935334
          0,           0,         318,       -6.23683383,      -2.466386512,      -2.724570017,      0.6748857427
          0,           0,         319,      -6.236845792,      -2.466395061,      -2.724563465,      0.6748732153
          0,           0,         320,      -6.236845823,      -2.466403122,      -2.724554062,      0.6748684229
          0,           0,         321,      -6.236854661,      -2.466411482,      -2.724548578,      0.6748589287
          0,           0,         322,      -6.236854017,      -2.466419601,       -2.72454203,      0.6748590624
          0,           0,         323,      -6.236860333,      -2.466428096,      -2.724533813,      0.6748533363
          0,           0,         324,      -6.236863847,      -2.466436348,      -2.724526858,      0.6748510665
          0,           0,         325,      -6.236868743,      -2.466444964,      -2.724524359,      0.6748461527
          0,           0,         326,      -6.236870392,      -2.466453867,       -2.72452188,      0.6748458413
          0,           0,         327,      -6.236869594,      -2.466463078,      -2.724519489,      0.6748487496
          0,           0,         328,        -6.2368703,      -2.466472328,      -2.724516383,      0.6748494861
          0,           0,         329,      -6.236874433,      -2.466481947,      -2.724519079,      0.6748438837
          0,           0,         330,      -6.236874399,       -2.46649202,      -2.724522146,      0.6748446683
          0,           0,         331,      -6.236873624,      -2.466502432,        -2.7245255,       0.674845899
          0,           0,         332,      -6.236871378,      -2.466513163,      -2.724530259,      0.6748494096
          0,           0,         333,      -6.236870575,      -2.466524136,      -2.724535455,      0.6748509107
          0,           0,         334,      -6.236868013,      -2.466535362,       -2.72454283,      0.6748546522
          0,           0,         335,      -6.236864467,      -2.466546763,      -2.724551741,      0.6748595001
