"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
199, 1.416666666666667e+00, 0.000000000000000e+00, 7.417191747845561e-04, 4.142244350904841e-01, -1.037251458267150e-01, 5.413476863898310e+03, 2.116223676754403e+03, 1.662190458379028e+03, 2.880562871688075e-01, 2.313226047709913e-04, 5.584653183744401e+02, -1.398442285880550e+02, 8.264896582779500e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
200, 1.416666666666667e+00, 8.726646259971650e-02, 7.417191747845561e-04, 4.142244350904841e-01, -1.037251458267150e-01, 5.413476863898310e+03, 2.116223676754403e+03, 1.662190458379028e+03, 2.880562871688075e-01, 2.313226047709913e-04, 5.584653183744401e+02, -1.398442285880550e+02, 8.264896582779500e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
202, 1.416666666666667e+00, 3.966657390888056e-03, 7.420549474702166e-04, 4.176830544768096e-01, -1.045872815910303e-01, 5.415580288359615e+03, 2.116263407743491e+03, 1.661469525908268e+03, 2.903923568226877e-01, 5.293344917201365e-04, 5.628734851789044e+02, -1.409427724288949e+02, 8.262721183711428e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
203, 1.416666666666667e+00, 7.933314781776833e-03, 7.423037762219801e-04, 4.207190339964650e-01, -1.053735339478332e-01, 5.417351109662204e+03, 2.116258204800717e+03, 1.660908498800553e+03, 2.924587055499482e-01, 4.903085618487475e-04, 5.667747456947495e+02, -1.419547324467902e+02, 8.261027936326710e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
204, 1.416666666666667e+00, 1.189997217266502e-02, 7.424625212205333e-04, 4.231563689573079e-01, -1.059930629394638e-01, 5.418564221869948e+03, 2.116164962033425e+03, 1.660480217677038e+03, 2.941295131231663e-01, -2.090813517442415e-04, 5.699363359940131e+02, -1.427588058791465e+02, 8.259735120411445e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
205, 1.416666666666667e+00, 1.586662956355002e-02, 7.425572060268723e-04, 4.246949133246659e-01, -1.063277197736337e-01, 5.419464917252768e+03, 2.116161296952333e+03, 1.660265611361212e+03, 2.951720590151153e-01, -2.365721783547997e-04, 5.719356163776782e+02, -1.431912839989136e+02, 8.259087237495852e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
206, 1.416666666666667e+00, 1.983328695443504e-02, 7.426147361505752e-04, 4.255364314305319e-01, -1.064876383936540e-01, 5.420044921288732e+03, 2.116195438679167e+03, 1.660163775441751e+03, 2.957347797146886e-01, 1.951609609556378e-05, 5.730244913214982e+02, -1.433955363525970e+02, 8.258779785159596e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
207, 1.416666666666667e+00, 2.379994434532150e-02, 7.426366485761332e-04, 4.258580920142709e-01, -1.065345205391753e-01, 5.420251384590525e+03, 2.116203110053972e+03, 1.660120808274371e+03, 2.959479211956116e-01, 7.705709704861435e-05, 5.734407167095432e+02, -1.434544346059884e+02, 8.258650060076688e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
208, 1.416666666666667e+00, 2.776660173620668e-02, 7.426306047023378e-04, 4.258723550702732e-01, -1.065151324108570e-01, 5.420251508992398e+03, 2.116200578193927e+03, 1.660132332898953e+03, 2.959554590617435e-01, 5.806626880952003e-05, 5.734645897619206e+02, -1.434294947399193e+02, 8.258684855032074e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
209, 1.416666666666667e+00, 3.173325912709144e-02, 7.425983607105565e-04, 4.255450263485777e-01, -1.064113762949734e-01, 5.420036039314706e+03, 2.116193145807943e+03, 1.660198585809083e+03, 2.957313449257035e-01, 2.317861273213811e-06, 5.730487015099174e+02, -1.432960021527027e+02, 8.258884882140404e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
210, 1.416666666666667e+00, 3.569991651797645e-02, 7.425182529468993e-04, 4.244152682111749e-01, -1.060808586256194e-01, 5.419324468548248e+03, 2.116180490766197e+03, 1.660367769755366e+03, 2.949551634162919e-01, -9.260433816900750e-05, 5.715890034039699e+02, -1.428663311704551e+02, 8.259395652984942e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
211, 1.416666666666667e+00, 3.966657390885982e-02, 7.423305391441057e-04, 4.223372448151193e-01, -1.054930629790174e-01, 5.417802453385810e+03, 2.116066222132587e+03, 1.660697949953508e+03, 2.935448551856770e-01, -9.497038441981770e-04, 5.689342180399407e+02, -1.421106332236433e+02, 8.260392393306181e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
212, 1.416666666666667e+00, 4.363323129974287e-02, 7.421404762359761e-04, 4.200439219478259e-01, -1.048889792864028e-01, 5.416504001197090e+03, 2.116088631480913e+03, 1.661140847794676e+03, 2.919816142086240e-01, -7.816171105597407e-04, 5.659897760572566e+02, -1.413330530338189e+02, 8.261729231761442e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
213, 1.416666666666667e+00, 4.759988869064907e-02, 7.418745098544594e-04, 4.167839649042537e-01, -1.041987186553727e-01, 5.414766473118078e+03, 2.116149859795254e+03, 1.661784458357275e+03, 2.897835226067308e-01, -3.223593394740061e-04, 5.617984704529316e+02, -1.404532940157418e+02, 8.263671549865482e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
214, 1.416666666666667e+00, 5.156654608155527e-02, 7.415363314486680e-04, 4.135730820319580e-01, -1.034223332353622e-01, 5.412766722725752e+03, 2.116089839750440e+03, 1.662495162425472e+03, 2.876249986656958e-01, -7.725541929235862e-04, 5.577246380147013e+02, -1.394703520909299e+02, 8.265815864909727e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
215, 1.416666666666667e+00, 5.553320347246048e-02, 7.412303339485017e-04, 4.104552454385074e-01, -1.026668809143168e-01, 5.411374705261181e+03, 2.116248028079945e+03, 1.663305811102278e+03, 2.855088676906444e-01, 4.139756079034801e-04, 5.537485807576576e+02, -1.385087417664287e+02, 8.268261113962899e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
216, 1.416666666666667e+00, 5.949986086336816e-02, 7.409390357136291e-04, 4.082939140082859e-01, -1.020994780541785e-01, 5.409883618479018e+03, 2.116141626149245e+03, 1.663876073890309e+03, 2.840640422463317e-01, -3.841177915065369e-04, 5.510492690063779e+02, -1.377974072534082e+02, 8.269980867540886e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
217, 1.416666666666667e+00, 6.346651825427584e-02, 7.408412851702351e-04, 4.072650265682366e-01, -1.018694797374282e-01, 5.409588410133731e+03, 2.116256430131875e+03, 1.664185894339639e+03, 2.833636854628521e-01, 4.769972292527125e-04, 5.497331678466768e+02, -1.375051333890227e+02, 8.270915063633927e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
218, 1.416666666666667e+00, 6.743317564517989e-02, 7.408096379854780e-04, 4.070095120820620e-01, -1.018490911139423e-01, 5.409414529855656e+03, 2.116242137502847e+03, 1.664245747959191e+03, 2.832000407979841e-01, 3.697919105809348e-04, 5.494117398213987e+02, -1.374834854888036e+02, 8.271095528155804e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
219, 1.416666666666667e+00, 7.139983303608756e-02, 7.408255921053002e-04, 4.069973488080446e-01, -1.019096355257238e-01, 5.409519797179029e+03, 2.116284610382899e+03, 1.664243308051476e+03, 2.831961085688497e-01, 6.883700134491951e-04, 5.493834893735615e+02, -1.375622502944505e+02, 8.271088171665050e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
220, 1.416666666666667e+00, 7.536649042699525e-02, 7.409102684623017e-04, 4.076149281732455e-01, -1.020895465897712e-01, 5.409880119497826e+03, 2.116288460801194e+03, 1.664056134417331e+03, 2.836135093544770e-01, 7.172510065465735e-04, 5.501542434001041e+02, -1.377893530908266e+02, 8.270523812498268e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
221, 1.416666666666667e+00, 7.933314781790046e-02, 7.411099894613302e-04, 4.090308109659155e-01, -1.024736043183891e-01, 5.410608790390956e+03, 2.116259533635603e+03, 1.663584950019630e+03, 2.845670853231297e-01, 5.002758091008197e-04, 5.519164722947754e+02, -1.382704399826957e+02, 8.269102959654099e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
222, 1.416666666666667e+00, 8.329980520880732e-02, 7.413609685149783e-04, 4.109736272383828e-01, -1.029413066457496e-01, 5.411666029363900e+03, 2.116242973630398e+03, 1.663008749501402e+03, 2.858683207419691e-01, 3.760634873750257e-04, 5.543502351649358e+02, -1.388545000581182e+02, 8.267365130436880e-07, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
