"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
1118, 7.324575593941436e-01, 4.699679305252735e-01, 7.080683234756101e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.244625488537005e+03, 2.097850195414802e+03, 1.726068508048598e+03, 0.000000000000000e+00, -1.375834151997441e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.455625684689144e-07, 5.842050240507282e-04, -1.423040273351070e-04, -0.000000000000000e+00, 0.000000000000000e+00
1119, 7.314118017385719e-01, 4.702205574333436e-01, 7.078975117235910e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.241513829434148e+03, 2.096605531773659e+03, 1.725460667771860e+03, 0.000000000000000e+00, -1.469193156852582e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.453829250899188e-07, 5.711139296928211e-04, -1.367621042135641e-04, -0.000000000000000e+00, 0.000000000000000e+00
1120, 7.303430596207953e-01, 4.704742803502861e-01, 7.077816185781227e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.238578584968351e+03, 2.095431433987340e+03, 1.724776781987708e+03, 0.000000000000000e+00, -1.557259199203316e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.451807653050892e-07, 5.535904943634257e-04, -1.302336176725093e-04, -0.000000000000000e+00, 0.000000000000000e+00
1121, 7.292524421598700e-01, 4.707285524452766e-01, 7.076023671636439e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.235139400173938e+03, 2.094055760069575e+03, 1.724081084416366e+03, 0.000000000000000e+00, -1.660444946518765e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.449750686414257e-07, 5.323697179734729e-04, -1.229539487962154e-04, -0.000000000000000e+00, 0.000000000000000e+00
1122, 7.281410766444919e-01, 4.709828413990797e-01, 7.080063741566856e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.238366189677979e+03, 2.095346475871191e+03, 1.724159346216057e+03, 0.000000000000000e+00, -1.563631688055590e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.449982105606577e-07, 5.341787788131193e-04, -1.210369549020474e-04, -0.000000000000000e+00, 0.000000000000000e+00
1123, 7.270101073693209e-01, 4.712366321101446e-01, 7.092860924570445e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.248911682598047e+03, 2.099564673039219e+03, 1.724513246950238e+03, 0.000000000000000e+00, -1.247235613749038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.451028513626999e-07, 5.437020977617602e-04, -1.207836684602174e-04, -0.000000000000000e+00, 0.000000000000000e+00
1124, 7.258606944577864e-01, 4.714894293396734e-01, 7.113552084982946e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.266293029022588e+03, 2.106517211609035e+03, 1.725191137940291e+03, 0.000000000000000e+00, -7.257436534802907e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.453032560962255e-07, 5.580436455691092e-04, -1.214654639718597e-04, -0.000000000000000e+00, 0.000000000000000e+00
1125, 7.246940126677567e-01, 4.717407602724523e-01, 7.119652118932630e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268998315296615e+03, 2.107599326118645e+03, 1.724598483132397e+03, 0.000000000000000e+00, -6.445770391299560e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.451280520948021e-07, 5.510930584631677e-04, -1.174569430477665e-04, -0.000000000000000e+00, 0.000000000000000e+00
1126, 7.235112501771525e-01, 4.719901769699084e-01, 7.096020582088920e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.248186158390478e+03, 2.099274463356191e+03, 1.723507107381910e+03, 0.000000000000000e+00, -1.269003492484448e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.448053266606725e-07, 4.975759732791688e-04, -1.037830331461737e-04, -0.000000000000000e+00, 0.000000000000000e+00
1127, 7.223136073474509e-01, 4.722372586918404e-01, 7.111068892183084e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.254022559495103e+03, 2.101609023798041e+03, 1.721772475263767e+03, 0.000000000000000e+00, -1.093894143724919e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.442921555249914e-07, 4.542399795604400e-04, -9.266690410387112e-05, -0.000000000000000e+00, 0.000000000000000e+00
1128, 7.211022954640359e-01, 4.724816140635938e-01, 7.116641616901598e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.256360875334506e+03, 2.102544350133802e+03, 1.721189911106185e+03, 0.000000000000000e+00, -1.023737731152842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.441197467515669e-07, 4.162882940190421e-04, -8.302003025049901e-05, -0.000000000000000e+00, 0.000000000000000e+00
1129, 7.198785354534696e-01, 4.727228830661141e-01, 7.114800899408305e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.251682485146895e+03, 2.100672994058757e+03, 1.720102881257135e+03, 0.000000000000000e+00, -1.164103316778315e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.437979564230170e-07, 4.144175755936010e-04, -8.075592093332139e-05, -0.000000000000000e+00, 0.000000000000000e+00
1130, 7.186435565789623e-01, 4.729607388273404e-01, 7.118338809340803e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.252108222816101e+03, 2.100843289126440e+03, 1.719387341156969e+03, 0.000000000000000e+00, -1.151329923610063e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.435860760645163e-07, 4.176550474429770e-04, -7.949213096971096e-05, -0.000000000000000e+00, 0.000000000000000e+00
1131, 7.173985951165580e-01, 4.731948891947741e-01, 7.125810387797369e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.256372324104852e+03, 2.102548929641940e+03, 1.718979002365485e+03, 0.000000000000000e+00, -1.023394234075931e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.434651401041207e-07, 4.313275164754906e-04, -8.015576631832915e-05, -0.000000000000000e+00, 0.000000000000000e+00
1132, 7.161448930157844e-01, 4.734250780707876e-01, 7.132306603256210e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.261548917645287e+03, 2.104619567058114e+03, 1.719104676858834e+03, 0.000000000000000e+00, -8.680810697801720e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.435023622671998e-07, 4.378359508732785e-04, -7.942251868822705e-05, -0.000000000000000e+00, 0.000000000000000e+00
1133, 7.148836965497195e-01, 4.736510864943000e-01, 7.136503379660629e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.265811488441420e+03, 2.106324595376568e+03, 1.719485609643694e+03, 0.000000000000000e+00, -7.401912995652678e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.436151774642611e-07, 4.431402512029432e-04, -7.845097439786498e-05, -0.000000000000000e+00, 0.000000000000000e+00
1134, 7.136162549605271e-01, 4.738727334548245e-01, 7.141216578376872e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268595210821542e+03, 2.107438084328616e+03, 1.719259140337670e+03, 0.000000000000000e+00, -6.566713693253827e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.435481090761454e-07, 4.486153909515351e-04, -7.750291970133934e-05, -0.000000000000000e+00, 0.000000000000000e+00
1135, 7.123438191075092e-01, 4.740898764275596e-01, 7.144796870359180e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271003471059818e+03, 2.108401388423927e+03, 1.719183086111484e+03, 0.000000000000000e+00, -5.844164172738416e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.435255846935340e-07, 4.583679666643793e-04, -7.727754884579061e-05, -0.000000000000000e+00, 0.000000000000000e+00
1136, 7.110676401255391e-01, 4.743024116211090e-01, 7.143397631473699e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268444033685138e+03, 2.107377613474055e+03, 1.718684891311565e+03, 0.000000000000000e+00, -6.612071319346130e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.433780246926233e-07, 4.701969920674578e-04, -7.737032097880186e-05, -0.000000000000000e+00, 0.000000000000000e+00
1137, 7.097889681023739e-01, 4.745102739325525e-01, 7.154564036711431e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.278368902228311e+03, 2.111347560891324e+03, 1.719235135251685e+03, 0.000000000000000e+00, -3.634316302230983e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.435409997376543e-07, 4.795555771161593e-04, -7.703828102377877e-05, -0.000000000000000e+00, 0.000000000000000e+00
1138, 7.085090507837551e-01, 4.747134366078731e-01, 7.161890859167696e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.285838953342634e+03, 2.114335581337053e+03, 1.719906913880797e+03, 0.000000000000000e+00, -1.393079344076961e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.437399328590645e-07, 4.886809600945613e-04, -7.667374514124016e-05, -0.000000000000000e+00, 0.000000000000000e+00
1139, 7.072291323153640e-01, 4.749119106091659e-01, 7.167555356314246e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.289918977697213e+03, 2.115967591078885e+03, 1.719874186339332e+03, 0.000000000000000e+00, -1.689509902400567e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.437302422763754e-07, 4.988314467270142e-04, -7.648526790269192e-05, -0.000000000000000e+00, 0.000000000000000e+00
1140, 7.059504520306147e-01, 4.751057436935098e-01, 7.182756892405544e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.300866928513721e+03, 2.120346771405488e+03, 1.719786153893587e+03, 0.000000000000000e+00, 3.115759062006315e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.437041754795189e-07, 5.115107643915540e-04, -7.670163849941786e-05, -0.000000000000000e+00, 0.000000000000000e+00
1141, 7.046742432928986e-01, 4.752950192118565e-01, 7.178018544333119e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.294589402435186e+03, 2.117835760974074e+03, 1.718883424920777e+03, 0.000000000000000e+00, 1.232314994801077e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.434368310564983e-07, 4.899092592499777e-04, -7.191077996359980e-05, -0.000000000000000e+00, 0.000000000000000e+00
1142, 7.034017324002838e-01, 4.754798546397005e-01, 7.178855435434108e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.294478779818743e+03, 2.117791511927496e+03, 1.718647132906928e+03, 0.000000000000000e+00, 1.199124927880885e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.433668400953171e-07, 4.804839908346697e-04, -6.911505576448879e-05, -0.000000000000000e+00, 0.000000000000000e+00
1143, 7.021341375597783e-01, 4.756603998545858e-01, 7.185506931367237e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.299672769367665e+03, 2.119869107747066e+03, 1.718740678308723e+03, 0.000000000000000e+00, 2.757475889495346e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.433945493779387e-07, 4.805022957991635e-04, -6.782348611880983e-05, -0.000000000000000e+00, 0.000000000000000e+00
1144, 7.008726679371678e-01, 4.758368351786228e-01, 7.206547340823754e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.313931745799242e+03, 2.125572698319696e+03, 1.718333439109832e+03, 0.000000000000000e+00, 7.035591858825611e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.432739141296371e-07, 4.934392657735779e-04, -6.837916743493379e-05, -0.000000000000000e+00, 0.000000000000000e+00
1145, 6.996248664038043e-01, 4.760081262809475e-01, 7.207255204159708e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.314712136800010e+03, 2.125884854720004e+03, 1.718416997787105e+03, 0.000000000000000e+00, 7.269732311944964e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.432986677490699e-07, 4.830690662908222e-04, -6.425488302592586e-05, -0.000000000000000e+00, 0.000000000000000e+00
1146, 6.984194870820156e-01, 4.761631422429513e-01, 7.207627579936823e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.312947634543355e+03, 2.125179053817341e+03, 1.717757726543412e+03, 0.000000000000000e+00, 6.740329285132921e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.431033456765010e-07, 4.835887978699313e-04, -5.973290368616112e-05, -0.000000000000000e+00, 0.000000000000000e+00
1147, 6.972223178160544e-01, 4.763048891588833e-01, 7.205319955888770e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.310170941070964e+03, 2.124068376428385e+03, 1.717409831896258e+03, 0.000000000000000e+00, 5.907238863588685e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.430002584177171e-07, 4.605722633266948e-04, -5.229473198803229e-05, -0.000000000000000e+00, 0.000000000000000e+00
1148, 6.960342966530876e-01, 4.764339637929080e-01, 7.193607976324495e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.299936121643635e+03, 2.119974448657454e+03, 1.716890439037966e+03, 0.000000000000000e+00, 2.836489385505524e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.428463318583824e-07, 4.198989960239287e-04, -4.367972333535112e-05, -0.000000000000000e+00, 0.000000000000000e+00
1149, 6.948563510813669e-01, 4.765510073286583e-01, 7.193452161500884e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.296687158004829e+03, 2.118674863201931e+03, 1.715875118057600e+03, 0.000000000000000e+00, 1.861703902574973e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.425453586971843e-07, 4.186801761270107e-04, -3.976960426979561e-05, -0.000000000000000e+00, 0.000000000000000e+00
1150, 6.936894001614998e-01, 4.766567008863781e-01, 7.201613028665404e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.301318460044454e+03, 2.120527384017781e+03, 1.715429310317106e+03, 0.000000000000000e+00, 3.251231917406982e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.424131762614919e-07, 4.288014918492654e-04, -3.707309409736400e-05, -0.000000000000000e+00, 0.000000000000000e+00
1151, 6.925343567292893e-01, 4.767517610964143e-01, 7.203283137413183e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.303020884766316e+03, 2.121208353906526e+03, 1.715582333548991e+03, 0.000000000000000e+00, 3.762009842045332e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.424585499313643e-07, 4.453884777563185e-04, -3.494344026887942e-05, -0.000000000000000e+00, 0.000000000000000e+00
1152, 6.913921296137816e-01, 4.768369357603695e-01, 7.196405238935460e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.297718228988982e+03, 2.119087291595592e+03, 1.715504881914190e+03, 0.000000000000000e+00, 2.171055787963126e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.424355846451679e-07, 4.582597790977432e-04, -3.253980124954680e-05, -0.000000000000000e+00, 0.000000000000000e+00
1153, 6.902636258142788e-01, 4.769129996253795e-01, 7.191996698751315e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.291823838879302e+03, 2.116729535551720e+03, 1.714646560800319e+03, 0.000000000000000e+00, 4.025638784146814e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.421810445166348e-07, 4.493483085365798e-04, -2.881888963351479e-05, -0.000000000000000e+00, 0.000000000000000e+00
1154, 6.891497525816365e-01, 4.769807502912767e-01, 7.190823501929386e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.290626452426161e+03, 2.116250580970463e+03, 1.714538270567724e+03, 0.000000000000000e+00, 4.331241802946758e-04, 0.000000000000000e+00, 0.000000000000000e+00, 8.421489254364716e-07, 4.194625816631799e-04, -2.427131351325810e-05, -0.000000000000000e+00, 0.000000000000000e+00
1155, 6.880514193520363e-01, 4.770410042650026e-01, 7.184212759451217e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.285788594525462e+03, 2.114315437810184e+03, 1.714546696285870e+03, 0.000000000000000e+00, -1.408188483289887e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.421514245598635e-07, 4.135564389137057e-04, -2.159442868695841e-05, -0.000000000000000e+00, 0.000000000000000e+00
1156, 6.869695394854497e-01, 4.770945931717107e-01, 7.181945823372541e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.284166399684468e+03, 2.113666559873787e+03, 1.714561526146234e+03, 0.000000000000000e+00, -1.894895063381670e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.421558231775225e-07, 4.238570130096064e-04, -2.001520763253437e-05, -0.000000000000000e+00, 0.000000000000000e+00
1157, 6.859050317659903e-01, 4.771423601276543e-01, 7.180143241173926e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.284375045456415e+03, 2.113750018182566e+03, 1.715059685153441e+03, 0.000000000000000e+00, -1.832295141628181e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.423035677011017e-07, 4.396141161586878e-04, -1.886221742137879e-05, -0.000000000000000e+00, 0.000000000000000e+00
1158, 6.848588216270914e-01, 4.771851562762521e-01, 7.179250797418548e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.284747707574509e+03, 2.113899083029803e+03, 1.715393845731193e+03, 0.000000000000000e+00, -1.720485449941759e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.424026601650815e-07, 4.527906245266635e-04, -1.779489060722201e-05, -0.000000000000000e+00, 0.000000000000000e+00
1159, 6.838318420707384e-01, 4.772238374857017e-01, 7.177751463014376e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.283706358818312e+03, 2.113482543527324e+03, 1.715414082649289e+03, 0.000000000000000e+00, -2.032920971867667e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.424086609090920e-07, 4.655790333563913e-04, -1.696426145659272e-05, -0.000000000000000e+00, 0.000000000000000e+00
1160, 6.828250342566112e-01, 4.772592612041549e-01, 7.174298189352703e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.281006306137067e+03, 2.112402522454826e+03, 1.715362755238900e+03, 0.000000000000000e+00, -2.843016882264543e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.423934409934448e-07, 4.939511029412737e-04, -1.696816265565538e-05, -0.000000000000000e+00, 0.000000000000000e+00
1161, 6.818393477437992e-01, 4.772922834667486e-01, 7.170539815875731e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.277767193142317e+03, 2.111106877256927e+03, 1.715209175353991e+03, 0.000000000000000e+00, -3.814846879726083e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.423478990558725e-07, 5.311831493697972e-04, -1.757486359272924e-05, -0.000000000000000e+00, 0.000000000000000e+00
1162, 6.808757403745230e-01, 4.773237560476386e-01, 7.166329815618323e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.274265496439712e+03, 2.109706198575884e+03, 1.715078131706445e+03, 0.000000000000000e+00, -4.865459779961637e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.423090381458086e-07, 5.718135561558017e-04, -1.869047323232282e-05, -0.000000000000000e+00, 0.000000000000000e+00
1163, 6.799351777959463e-01, 4.773545237495418e-01, 7.164825555166220e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.272672165253861e+03, 2.109068866101544e+03, 1.714919987693688e+03, 0.000000000000000e+00, -5.343506407174357e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.422621384640120e-07, 6.109455836512312e-04, -2.028661671298924e-05, -0.000000000000000e+00, 0.000000000000000e+00
1164, 6.790186326224995e-01, 4.773854218230664e-01, 7.167159895502873e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.274275426949169e+03, 2.109710170779667e+03, 1.714882725095559e+03, 0.000000000000000e+00, -4.862480332503075e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.422510874052217e-07, 6.492697785850416e-04, -2.253284926128327e-05, -0.000000000000000e+00, 0.000000000000000e+00
1165, 6.781270832471402e-01, 4.774172735082125e-01, 7.164455193283542e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.272008796979089e+03, 2.108803518791635e+03, 1.714792869782452e+03, 0.000000000000000e+00, -5.542536570627146e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.422244382543317e-07, 6.985192957530906e-04, -2.602506591678247e-05, -0.000000000000000e+00, 0.000000000000000e+00
1166, 6.772615123154981e-01, 4.774508876907833e-01, 7.162673854978444e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.270360342501919e+03, 2.108144137000767e+03, 1.714683018614893e+03, 0.000000000000000e+00, -6.037121820651208e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.421918577196600e-07, 7.578915212681938e-04, -3.103434794109365e-05, -0.000000000000000e+00, 0.000000000000000e+00
1167, 6.764229048819034e-01, 4.774870566669578e-01, 7.162960287996179e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.270253965512356e+03, 2.108101586204942e+03, 1.714579843945936e+03, 0.000000000000000e+00, -6.069038073546586e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.421612563081576e-07, 8.212065723467501e-04, -3.767595820057886e-05, -0.000000000000000e+00, 0.000000000000000e+00
1168, 6.756122462707936e-01, 4.775265540098976e-01, 7.161981672580044e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.269220629079447e+03, 2.107688251631778e+03, 1.714477901802775e+03, 0.000000000000000e+00, -6.379069660774112e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.421310194662539e-07, 8.931038129257277e-04, -4.659385940721446e-05, -0.000000000000000e+00, 0.000000000000000e+00
1169, 6.748305196709460e-01, 4.775701325329071e-01, 7.161256272470648e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268260997339145e+03, 2.107304398935657e+03, 1.714339297238483e+03, 0.000000000000000e+00, -6.666987653524696e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.420899066746917e-07, 9.746938019977060e-04, -5.845351486395045e-05, -0.000000000000000e+00, 0.000000000000000e+00
1170, 6.740787034933610e-01, 4.776185223443135e-01, 7.162002837535227e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268147082087437e+03, 2.107258832834974e+03, 1.714123529836724e+03, 0.000000000000000e+00, -6.701165608711028e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.420259022546670e-07, 1.074177543561402e-03, -7.461176126855925e-05, -0.000000000000000e+00, 0.000000000000000e+00
1171, 6.733577685264444e-01, 4.776724289898198e-01, 7.162078099570591e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.267466543733323e+03, 2.106986617493329e+03, 1.713884089265692e+03, 0.000000000000000e+00, -6.905347305373771e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.419548703260472e-07, 1.161272328647912e-03, -9.389588838389493e-05, -0.000000000000000e+00, 0.000000000000000e+00
1172, 6.726686749243869e-01, 4.777325316786138e-01, 7.168893993955085e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271483870891219e+03, 2.108593548356487e+03, 1.713560479069718e+03, 0.000000000000000e+00, -5.700029970662680e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.418588601381824e-07, 1.270560696201002e-03, -1.199852124644372e-04, -0.000000000000000e+00, 0.000000000000000e+00
1173, 6.720123690663486e-01, 4.777994815899449e-01, 7.170080966183601e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271337049780388e+03, 2.108534819912155e+03, 1.713229089317600e+03, 0.000000000000000e+00, -5.744080659847375e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.417605315345227e-07, 1.468611703037373e-03, -1.623398434359042e-04, -0.000000000000000e+00, 0.000000000000000e+00
1174, 6.713897803252314e-01, 4.778739002572303e-01, 7.161777857744428e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.263955585527514e+03, 2.105582234211005e+03, 1.712813526068320e+03, 0.000000000000000e+00, -7.958738931343486e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.416372125247121e-07, 1.633644165737979e-03, -2.117324173376091e-04, -0.000000000000000e+00, 0.000000000000000e+00
1175, 6.708018177854641e-01, 4.779563780269955e-01, 7.164665838446684e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.264614481942303e+03, 2.105845792776920e+03, 1.712337422666915e+03, 0.000000000000000e+00, -7.761050458558411e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.414959078967784e-07, 1.785345515913603e-03, -2.717318060224419e-04, -0.000000000000000e+00, 0.000000000000000e+00
1176, 6.702493669493753e-01, 4.780474725901324e-01, 7.169280193654775e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.266815594474067e+03, 2.106726237789626e+03, 1.711950773065145e+03, 0.000000000000000e+00, -7.100651395721233e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.413811367099203e-07, 1.935822587423436e-03, -3.466253832293896e-04, -0.000000000000000e+00, 0.000000000000000e+00
1177, 6.697332864713826e-01, 4.781477075830418e-01, 7.179618629068246e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.272628640956188e+03, 2.109051456382475e+03, 1.711372394749382e+03, 0.000000000000000e+00, -5.356564987768720e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.412094270737163e-07, 2.224636797839030e-03, -4.697598783886973e-04, -0.000000000000000e+00, 0.000000000000000e+00
1178, 6.692544049584068e-01, 4.782575712562755e-01, 7.197333533015248e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.284406718708499e+03, 2.113762687483399e+03, 1.710973648702604e+03, 0.000000000000000e+00, -1.822792226311072e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.410910282797716e-07, 2.660695331434566e-03, -6.647846829128164e-04, -0.000000000000000e+00, 0.000000000000000e+00
1179, 6.688135178736484e-01, 4.783775152082794e-01, 7.188891986740749e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.276902992111525e+03, 2.110761196844609e+03, 1.710550364027364e+03, 0.000000000000000e+00, -4.074132828355483e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.409653266688737e-07, 3.005591623586858e-03, -8.926780853881619e-04, -0.000000000000000e+00, 0.000000000000000e+00
1180, 6.684113845791618e-01, 4.785079531818113e-01, 7.217409852075876e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.295924643073038e+03, 2.118369857229215e+03, 1.709933191145936e+03, 0.000000000000000e+00, 1.632926800501526e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.407820159678405e-07, 3.231946772646881e-03, -1.148369850638663e-03, -0.000000000000000e+00, 0.000000000000000e+00
1181, 6.680487255505291e-01, 4.786492599205696e-01, 7.253645782517739e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.320838689764148e+03, 2.128335475905659e+03, 1.709395131010624e+03, 0.000000000000000e+00, 9.107879965712234e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.406221733705100e-07, 3.571758266909406e-03, -1.531665040360816e-03, -0.000000000000000e+00, 0.000000000000000e+00
1182, 6.677262197944259e-01, 4.788017700835285e-01, 7.285843308174855e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.342695614201271e+03, 2.137078245680508e+03, 1.708831806259591e+03, 0.000000000000000e+00, 1.566560575504954e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.404547956934622e-07, 3.831875900570939e-03, -2.007296781341213e-03, -0.000000000000000e+00, 0.000000000000000e+00
1183, 6.674445024969816e-01, 4.789657772144666e-01, 7.337545019419457e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.378493523619661e+03, 2.151397409447864e+03, 1.708160145774176e+03, 0.000000000000000e+00, 2.640604064435219e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.402551891093093e-07, 3.933382289964978e-03, -2.559906009951614e-03, -0.000000000000000e+00, 0.000000000000000e+00
1184, 6.672041629276012e-01, 4.791415327641941e-01, 7.367663897047630e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.397258207126050e+03, 2.158903282850420e+03, 1.707112346640382e+03, 0.000000000000000e+00, 3.203600241287967e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.399437139667514e-07, 3.789647527202621e-03, -3.139337671574268e-03, -0.000000000000000e+00, 0.000000000000000e+00
