"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
235, 6.933496703146015e-01, 1.376518062009479e-01, 7.186588009948075e-04, 5.619993610367250e-01, -4.775577096080858e-02, 5.262235286306374e+03, 2.016361449222859e+03, 1.634573144937708e+03, 3.959939593043422e-01, -7.489749956896751e-01, 7.820113804475423e+02, -6.645124347562763e+01
236, 6.946488190371776e-01, 1.375280261432675e-01, 7.195026041421575e-04, 5.573753369561126e-01, -5.891259110946818e-02, 5.267615620018881e+03, 2.019725379999656e+03, 1.635379973216095e+03, 3.929468801203453e-01, -7.237432959880264e-01, 7.746675741648710e+02, -8.187960789899847e+01
237, 6.959596033293618e-01, 1.373759455621163e-01, 7.206333794561682e-04, 5.523967494852161e-01, -6.985237240781131e-02, 5.274996565059437e+03, 2.023957226440871e+03, 1.636234998396788e+03, 3.896494363943828e-01, -6.920016563191258e-01, 7.665433842408004e+02, -9.693191350715111e+01
238, 6.972802183620059e-01, 1.371952771077910e-01, 7.216242547276953e-04, 5.469139476639435e-01, -8.053433007545031e-02, 5.281316408952882e+03, 2.027828566675442e+03, 1.637113678618500e+03, 3.862263818258481e-01, -6.629640509928317e-01, 7.578929672621956e+02, -1.116014734092328e+02
239, 6.986088618500803e-01, 1.369858361837140e-01, 7.226670548325499e-04, 5.407254678791873e-01, -9.089535541944692e-02, 5.287911759202965e+03, 2.031960136587794e+03, 1.638082043156160e+03, 3.824168106749714e-01, -6.319745514335987e-01, 7.482359466414025e+02, -1.257776382797862e+02
240, 6.999437398231819e-01, 1.367475420846368e-01, 7.237269952931988e-04, 5.336591834327161e-01, -1.008599688238369e-01, 5.294488983302985e+03, 2.036282851833992e+03, 1.639162666499528e+03, 3.781069692022215e-01, -5.995513357895303e-01, 7.373763683037943e+02, -1.393618995557519e+02
241, 7.012830722516400e-01, 1.364804185199633e-01, 7.248696550389767e-04, 5.257546971589363e-01, -1.097295320348860e-01, 5.301488779401111e+03, 2.041006424321056e+03, 1.640375123973359e+03, 3.731861874470347e-01, -5.641214264303189e-01, 7.253092932006737e+02, -1.513782943900250e+02
242, 7.025913313542275e-01, 1.361949669363955e-01, 7.264285098249943e-04, 5.180380982988315e-01, -1.162200883688904e-01, 5.311455316639411e+03, 2.046977633875752e+03, 1.641643832288117e+03, 3.679661492912235e-01, -5.193334161124710e-01, 7.131301859609466e+02, -1.599883358059408e+02
243, 7.038970709607111e-01, 1.358939767853456e-01, 7.279573451737113e-04, 5.114788281814938e-01, -1.209433367415564e-01, 5.321408438496649e+03, 2.052669400508090e+03, 1.642751219072462e+03, 3.633834382831488e-01, -4.766414120350996e-01, 7.026219758239274e+02, -1.661406915438100e+02
244, 7.052052473470963e-01, 1.355768852002195e-01, 7.290282015752942e-04, 5.056632878160688e-01, -1.255427733020457e-01, 5.328260376503307e+03, 2.056833410515615e+03, 1.643665773394693e+03, 3.595955098005935e-01, -4.454085903643268e-01, 6.936127940228165e+02, -1.722056472311649e+02
245, 7.065144374069853e-01, 1.352441541655700e-01, 7.299078115152403e-04, 5.001056359441690e-01, -1.300122174094342e-01, 5.333802837756393e+03, 2.060358793347494e+03, 1.644498820624184e+03, 3.561175324373366e-01, -4.189658937544900e-01, 6.851627398068022e+02, -1.781214221280046e+02
246, 7.078232306395552e-01, 1.348962893649999e-01, 7.307359369793499e-04, 4.946947964696894e-01, -1.343337845934039e-01, 5.339004528399276e+03, 2.063682943259810e+03, 1.645285350927864e+03, 3.527937793422843e-01, -3.940325767762284e-01, 6.769816173467723e+02, -1.838335543598701e+02
247, 7.091302309636701e-01, 1.345338385311786e-01, 7.315682418210426e-04, 4.895460491866978e-01, -1.385481640423281e-01, 5.344290385072631e+03, 2.066950116566992e+03, 1.646015323392418e+03, 3.496780934228672e-01, -3.695266219186897e-01, 6.691734566936700e+02, -1.893851538681472e+02
248, 7.104340584111871e-01, 1.341573897354527e-01, 7.323314789922541e-04, 4.845820617703275e-01, -1.426442882439422e-01, 5.349117015266922e+03, 2.069960557494505e+03, 1.646694708802038e+03, 3.467476226935550e-01, -3.469463292514037e-01, 6.616977088533060e+02, -1.947810415581644e+02
249, 7.117333507023974e-01, 1.337675696334238e-01, 7.330104369210215e-04, 4.795380395427523e-01, -1.465499710415242e-01, 5.353312526490240e+03, 2.072721996855415e+03, 1.647364187109959e+03, 3.438128097044478e-01, -3.262337125770743e-01, 6.542035629902228e+02, -1.999289009541270e+02
250, 7.130267647078763e-01, 1.333650416809349e-01, 7.337545320077709e-04, 4.745433617552833e-01, -1.503057998448223e-01, 5.357992142657866e+03, 2.075658402486248e+03, 1.648025045729656e+03, 3.408934077138754e-01, -3.042087334691593e-01, 6.467331253911187e+02, -2.048447993003067e+02
251, 7.143129778021007e-01, 1.329505043328197e-01, 7.344980897056636e-04, 4.698005708865911e-01, -1.539819418846732e-01, 5.362729771650546e+03, 2.078536796194264e+03, 1.648639758103959e+03, 3.381682550592126e-01, -2.826188820475043e-01, 6.396212290693022e+02, -2.096423994055295e+02
252, 7.155906891150261e-01, 1.325246892345482e-01, 7.350204989802934e-04, 4.650203645951433e-01, -1.574906466053750e-01, 5.365878331051807e+03, 2.080762075089590e+03, 1.649231779259552e+03, 3.355259612309723e-01, -2.659278225207878e-01, 6.326631233282257e+02, -2.142670127212296e+02
253, 7.168586206883923e-01, 1.320883594146342e-01, 7.355830447735771e-04, 4.600714256444296e-01, -1.607865567434694e-01, 5.369274312340379e+03, 2.083130195755451e+03, 1.649846069313507e+03, 3.327439857275056e-01, -2.481653554954822e-01, 6.254513734557953e+02, -2.185838266472846e+02
254, 7.181155185438325e-01, 1.316423074833805e-01, 7.363644905061400e-04, 4.551065583201877e-01, -1.639209031165715e-01, 5.374224645873682e+03, 2.086136537970386e+03, 1.650473723676853e+03, 3.298517117843130e-01, -2.256158058760754e-01, 6.180452264983205e+02, -2.226083756481799e+02
255, 7.193601536699123e-01, 1.311873538413018e-01, 7.370225543464331e-04, 4.499946630919662e-01, -1.668460826800351e-01, 5.378237295941749e+03, 2.088791319061159e+03, 1.651098557354338e+03, 3.269083179159446e-01, -2.057031965804114e-01, 6.105575201711519e+02, -2.263785303395344e+02
256, 7.205913229350309e-01, 1.307243448984129e-01, 7.377112851462855e-04, 4.448034527610160e-01, -1.695846487241178e-01, 5.382468237537407e+03, 2.091551589954257e+03, 1.651736920714534e+03, 3.238896849443032e-01, -1.849993441853961e-01, 6.029505874683930e+02, -2.298794286310664e+02
257, 7.218078499326995e-01, 1.302541513035707e-01, 7.383573929357450e-04, 4.396643527802244e-01, -1.721868554401493e-01, 5.386605544383078e+03, 2.094250581284190e+03, 1.652421128243517e+03, 3.209187271869193e-01, -1.647551289346124e-01, 5.954627894116392e+02, -2.332025887294580e+02
258, 7.230085857651005e-01, 1.297776661812277e-01, 7.388522443749713e-04, 4.348796744027001e-01, -1.747769253672602e-01, 5.389330647940639e+03, 2.096270490866880e+03, 1.652907104285800e+03, 3.182850456156708e-01, -1.496044747159076e-01, 5.885881483253590e+02, -2.365519313203304e+02
259, 7.241924097700473e-01, 1.292958033713563e-01, 7.394753726843721e-04, 4.300174426380203e-01, -1.771886006204088e-01, 5.393066674234741e+03, 2.098722814351822e+03, 1.653446286234717e+03, 3.155263879638505e-01, -1.312104310066347e-01, 5.815169220267776e+02, -2.396139305859448e+02
260, 7.253582301955656e-01, 1.288094956669444e-01, 7.401231525770062e-04, 4.251037223228896e-01, -1.794312073453910e-01, 5.397005120244172e+03, 2.101268722147552e+03, 1.654003134735229e+03, 3.127086731383151e-01, -1.121144432374966e-01, 5.743689017736269e+02, -2.424342580294055e+02
261, 7.265049848253149e-01, 1.283196930423850e-01, 7.407689577502985e-04, 4.200945715758788e-01, -1.814847527048329e-01, 5.400920967638138e+03, 2.103828176415800e+03, 1.654574073759096e+03, 3.098093793746751e-01, -9.291684798910767e-02, 5.671060688769926e+02, -2.449950835628949e+02
262, 7.276316415570300e-01, 1.278273608652878e-01, 7.413855551921771e-04, 4.150086497269164e-01, -1.833550538575603e-01, 5.404600006200718e+03, 2.106308503739417e+03, 1.655147046124914e+03, 3.068525178336636e-01, -7.431275701822644e-02, 5.597743937961410e+02, -2.473140359607252e+02
263, 7.287371989351064e-01, 1.273334780837528e-01, 7.420040818114103e-04, 4.099169668503094e-01, -1.850721981126546e-01, 5.408289749291279e+03, 2.108792307950767e+03, 1.655717491302206e+03, 3.038759353650603e-01, -5.568258709595725e-02, 5.524457033303692e+02, -2.494220754970092e+02
264, 7.298206866374377e-01, 1.268390353809545e-01, 7.426296679851164e-04, 4.048386112114291e-01, -1.866449537688837e-01, 5.412038652546606e+03, 2.111294669037848e+03, 1.656285798963415e+03, 3.008900485799386e-01, -3.691322836544470e-02, 5.451419848466688e+02, -2.513297836259141e+02
265, 7.308811659156641e-01, 1.263450332889968e-01, 7.432113234809063e-04, 3.996293762317020e-01, -1.880058463742027e-01, 5.415439530403794e+03, 2.113687420110470e+03, 1.656865164862656e+03, 2.978051729741305e-01, -1.896601704301521e-02, 5.377062533977509e+02, -2.529641845251470e+02
266, 7.319177299871450e-01, 1.258524802543951e-01, 7.438275317081365e-04, 3.943028679340440e-01, -1.891576118254683e-01, 5.419066278240979e+03, 2.116201860925270e+03, 1.657461942467402e+03, 2.945968590775266e-01, -1.060523867244206e-04, 5.300998566543525e+02, -2.543030524711608e+02
267, 7.329295043762601e-01, 1.253623906482098e-01, 7.445007175007550e-04, 3.890126700362621e-01, -1.901719024492308e-01, 5.423120072618955e+03, 2.118879720321348e+03, 1.658058716660720e+03, 2.913711286817814e-01, 1.997965942136396e-02, 5.225148356366326e+02, -2.554354857945962e+02
268, 7.339156472021010e-01, 1.248757827147781e-01, 7.451100425370267e-04, 3.836887022691253e-01, -1.910145390299921e-01, 5.426700464509608e+03, 2.121371073355348e+03, 1.658650745044353e+03, 2.881218905124092e-01, 3.866645049276386e-02, 5.149423311524602e+02, -2.563574883242834e+02
269, 7.348753494092374e-01, 1.243936764541254e-01, 7.457138784105651e-04, 3.783482563467431e-01, -1.916930161726166e-01, 5.430216377457298e+03, 2.123839194794938e+03, 1.659235869999664e+03, 2.848373448721956e-01, 5.717898928235039e-02, 5.073638392692449e+02, -2.570597406356395e+02
270, 7.358078349380777e-01, 1.239170914344837e-01, 7.463363932269959e-04, 3.730306317384771e-01, -1.922267327085589e-01, 5.433856395868488e+03, 2.126351246070210e+03, 1.659812798234112e+03, 2.815363711033808e-01, 7.602103081602565e-02, 4.998156797976499e+02, -2.575604438601907e+02
271, 7.367123608313652e-01, 1.234470445328319e-01, 7.469436649241298e-04, 3.676608232645959e-01, -1.925765190851258e-01, 5.437379791744035e+03, 2.128827903668052e+03, 1.660395043372509e+03, 2.781725363279392e-01, 9.459759642301976e-02, 4.922202845136129e+02, -2.578193351498423e+02
272, 7.375882172735849e-01, 1.229845476030027e-01, 7.476306552658799e-04, 3.624453140775443e-01, -1.928504437396264e-01, 5.441517352103315e+03, 2.131515718816087e+03, 1.660963777879800e+03, 2.748670726224254e-01, 1.147579829376761e-01, 4.847919377364856e+02, -2.579488178839363e+02
273, 7.384347275604792e-01, 1.225306050726132e-01, 7.482349932345468e-04, 3.572246292117511e-01, -1.929656421501494e-01, 5.445080327592874e+03, 2.133969723837164e+03, 1.661532958881540e+03, 2.715569782515927e-01, 1.331646392771097e-01, 4.774230454893642e+02, -2.578944367677564e+02
274, 7.392512479964900e-01, 1.220862114718437e-01, 7.488900578981189e-04, 3.518902618239141e-01, -1.928619882217822e-01, 5.449002008625826e+03, 2.136597828268820e+03, 1.662124074567614e+03, 2.681074269812315e-01, 1.528771560332505e-01, 4.698824054515439e+02, -2.575304428036881e+02
275, 7.400371677187193e-01, 1.216523488988766e-01, 7.494846353767683e-04, 3.463627737252757e-01, -1.924922351048784e-01, 5.452449449445323e+03, 2.139078872358084e+03, 1.662734034518953e+03, 2.644961162165418e-01, 1.714866232192804e-01, 4.621345887246349e+02, -2.568327968566186e+02
276, 7.407919084469404e-01, 1.212299844285757e-01, 7.501283381214022e-04, 3.408396457882515e-01, -1.919629639371361e-01, 5.456226768497717e+03, 2.141691970466200e+03, 1.663336655773346e+03, 2.608349835866077e-01, 1.910865826505793e-01, 4.543751095203783e+02, -2.559068284473589e+02
277, 7.415149241602403e-01, 1.208200674727076e-01, 7.507032912946885e-04, 3.354458413094438e-01, -1.913454791831530e-01, 5.459522865543614e+03, 2.144076536387422e+03, 1.663913274806136e+03, 2.572612577217486e-01, 2.089723999385168e-01, 4.468421081928687e+02, -2.548882912890285e+02
278, 7.422057007020230e-01, 1.204235271016399e-01, 7.513125099082244e-04, 3.300598939907506e-01, -1.905724288025325e-01, 5.463077052254487e+03, 2.146563187307187e+03, 1.664492257133912e+03, 2.536430361394900e-01, 2.276239220516055e-01, 4.393110584982388e+02, -2.536526762023590e+02
279, 7.428637553163108e-01, 1.200412693389843e-01, 7.519720328681446e-04, 3.245993759784718e-01, -1.895959861868445e-01, 5.466986139492887e+03, 2.149210240776606e+03, 1.665083184349288e+03, 2.499103689776240e-01, 2.474785690899154e-01, 4.316641600890350e+02, -2.521316989192993e+02
280, 7.434886361195266e-01, 1.196741744420348e-01, 7.526142722163847e-04, 3.191443230304891e-01, -1.884623375136936e-01, 5.470769750338877e+03, 2.151802838604052e+03, 1.665669174648331e+03, 2.461479871293407e-01, 2.669247628940424e-01, 4.240476626767074e+02, -2.504102625621065e+02
281, 7.440799215131655e-01, 1.193230941820900e-01, 7.532384548764333e-04, 3.136503116136946e-01, -1.871457397255626e-01, 5.474407918097600e+03, 2.154342764839462e+03, 1.666253370985816e+03, 2.423205959773226e-01, 2.859758850152959e-01, 4.164024149100939e+02, -2.484548399168805e+02
282, 7.446372195439652e-01, 1.189888491397987e-01, 7.538979010084182e-04, 3.082549921482678e-01, -1.857293720319733e-01, 5.478320487042166e+03, 2.156969022402013e+03, 1.666825347497890e+03, 2.385175708674300e-01, 3.056745490349425e-01, 4.088816161126648e+02, -2.463587864928933e+02
283, 7.451601672193108e-01, 1.186722260315230e-01, 7.546092463484852e-04, 3.030782769797179e-01, -1.842890446709159e-01, 5.482659519746320e+03, 2.159717040794481e+03, 1.667375650491969e+03, 2.348277543730448e-01, 3.262864995933854e-01, 4.016360499772537e+02, -2.442178459416989e+02
284, 7.456484297866245e-01, 1.183739750833726e-01, 7.552776188671482e-04, 2.979280340452352e-01, -1.827118321015168e-01, 5.486720329474651e+03, 2.162343805939676e+03, 1.667926287593425e+03, 2.311307150335017e-01, 3.459889708176632e-01, 3.944616212672920e+02, -2.419134733206697e+02
285, 7.461016999863949e-01, 1.180948074699941e-01, 7.559543133807008e-04, 2.925722252559717e-01, -1.808562884500025e-01, 5.490837393736224e+03, 2.165034784463116e+03, 1.668507070145578e+03, 2.272280357943433e-01, 3.661730847344460e-01, 3.870236865870377e+02, -2.392423526776316e+02
286, 7.465196972892246e-01, 1.178353928354183e-01, 7.565963329676923e-04, 2.867706340932122e-01, -1.785719548203591e-01, 5.494660988868673e+03, 2.167696303355179e+03, 1.669140624242696e+03, 2.229439488039353e-01, 3.861362319840858e-01, 3.790272587872266e+02, -2.360201167244944e+02
287, 7.469021671278467e-01, 1.175963569132608e-01, 7.572703874290848e-04, 2.807488678631603e-01, -1.759971706886795e-01, 5.498770049016341e+03, 2.170510469267979e+03, 1.669819902077084e+03, 2.184342306803603e-01, 4.072443325764488e-01, 3.707379458165479e+02, -2.324099471077771e+02
288, 7.472488801354178e-01, 1.173782792633442e-01, 7.579085318719718e-04, 2.746201466546039e-01, -1.732042023339015e-01, 5.502833174102502e+03, 2.173315685797644e+03, 1.670570241450209e+03, 2.138057003584963e-01, 4.282853068922203e-01, 3.623394316149401e+02, -2.285291628873755e+02
289, 7.475596314015598e-01, 1.171816911413618e-01, 7.585144130537674e-04, 2.683831101239605e-01, -1.701951224206183e-01, 5.506189476541589e+03, 2.175845875150963e+03, 1.671179170336392e+03, 2.090700454649720e-01, 4.472633959752683e-01, 3.538273044060617e+02, -2.243795496718584e+02
290, 7.478342397575680e-01, 1.170070735175506e-01, 7.592590843621829e-04, 2.616615398283724e-01, -1.667337928282799e-01, 5.510909563260812e+03, 2.179005704188888e+03, 1.671964656332920e+03, 2.038685981674784e-01, 4.709641980082346e-01, 3.446274733060081e+02, -2.196006557739707e+02
291, 7.480725471019311e-01, 1.168548552594812e-01, 7.600567509722981e-04, 2.541641229427054e-01, -1.626350664890677e-01, 5.515729253271822e+03, 2.182333078185741e+03, 1.672760393266846e+03, 1.980119472324147e-01, 4.959216977471566e-01, 3.344015070158477e+02, -2.139775303370672e+02
292, 7.482744177768207e-01, 1.167254114930314e-01, 7.611186862680096e-04, 2.449525036698250e-01, -1.572972284344348e-01, 5.522143471190289e+03, 2.186589075095768e+03, 1.673684182657696e+03, 1.907133345173292e-01, 5.278444818619982e-01, 3.218322031625576e+02, -2.066658344780755e+02
293, 7.484397380055205e-01, 1.166190621543868e-01, 7.628098565991796e-04, 2.307702812480840e-01, -1.486209899527324e-01, 5.532429647359295e+03, 2.193217756211550e+03, 1.675036131668641e+03, 1.793530480201413e-01, 5.775639625614959e-01, 3.025266116472625e+02, -1.948335993131060e+02
294, 7.485684153998727e-01, 1.165360707445370e-01, 7.638328526265090e-04, 2.012867673986349e-01, -1.299264022279245e-01, 5.537160371044156e+03, 2.199835406847220e+03, 1.677840126764166e+03, 1.562022188288805e-01, 6.272007073843580e-01, 2.635220083903068e+02, -1.700979498082083e+02
295, 7.486603785457505e-01, 1.164766432962166e-01, 7.645890153136919e-04, 1.466323396487269e-01, -9.480121492771122e-02, 5.537578093518988e+03, 2.207056152029179e+03, 1.681682677589854e+03, 1.136009500944786e-01, 6.813610591103781e-01, 1.917792915041649e+02, -1.239897683970998e+02
296, 7.487155766733448e-01, 1.164409275616015e-01, 7.733177203055761e-04, 7.464687282434748e-02, -4.830778928084793e-02, 5.596448502302143e+03, 2.236534756676953e+03, 1.684908852365097e+03, 5.714023676761743e-02, 9.024700382923183e-01, 9.652807748263005e+01, -6.246823008498904e+01
297, 7.487339794176839e-01, 1.164290124273305e-01, 7.632135934058148e-04, 4.028544796303090e-03, 8.668679188895358e-03, 5.522582655181788e+03, 2.209009117223502e+03, 1.686204072314721e+03, 6.221975310103342e-03, 6.960095862592819e-01, 5.278397595522172e+00, 1.135812997015904e+01
298, 7.487130071074007e-01, 1.164353983335677e-01, 7.863982277243171e-04, 1.357790256318226e-01, -4.132913781546447e-02, 5.693051901096988e+03, 2.272097645781635e+03, 1.683228934438434e+03, 8.973761570433400e-02, 1.169215164143796e+00, 1.726593738960229e+02, -5.255497324181786e+01
299, 7.486501148308383e-01, 1.164545395737469e-01, 7.723857421125995e-04, 1.963345269010073e-01, -5.971932248946334e-02, 5.595358203442996e+03, 2.227238459696556e+03, 1.679930021873901e+03, 1.322351492629180e-01, 8.327416790274230e-01, 2.541923241151509e+02, -7.731800217611652e+01
300, 7.485453764868398e-01, 1.164863867523975e-01, 7.658379414207638e-04, 2.383654252407165e-01, -7.241883589749423e-02, 5.551817880893283e+03, 2.204519398631297e+03, 1.677010449009876e+03, 1.620411946916983e-01, 6.623337353634131e-01, 3.112478663547366e+02, -9.456156711581119e+01
301, 7.483989150274915e-01, 1.165308576778414e-01, 7.655739283720965e-04, 2.624645246757981e-01, -7.960921244413066e-02, 5.551709825297600e+03, 2.201031940773158e+03, 1.674934901187907e+03, 1.785710580453974e-01, 6.361755010722479e-01, 3.428336767343923e+02, -1.039863160092329e+02
302, 7.482109021417281e-01, 1.165878375645787e-01, 7.638483989298468e-04, 2.722720409751345e-01, -8.240866635710739e-02, 5.540183830444168e+03, 2.194885230231654e+03, 1.674030497741836e+03, 1.856791558074884e-01, 5.900711175914842e-01, 3.564477471663071e+02, -1.078861544680359e+02
303, 7.479815578174929e-01, 1.166571793190475e-01, 7.630045312831875e-04, 2.773814301876296e-01, -8.373651991033318e-02, 5.534768472643173e+03, 2.191901684205571e+03, 1.673603886017062e+03, 1.893555727755110e-01, 5.676925544250178e-01, 3.635383786268500e+02, -1.097457701457012e+02
304, 7.477111497874328e-01, 1.167387039111015e-01, 7.627323842800335e-04, 2.805970909741984e-01, -8.444547374979196e-02, 5.533481928305376e+03, 2.190877465227979e+03, 1.673418726002461e+03, 1.915803083513955e-01, 5.600102365100387e-01, 3.678840662299434e+02, -1.107144202740292e+02
305, 7.473999928643513e-01, 1.168322008341096e-01, 7.624710168145908e-04, 2.824881354860604e-01, -8.470989326574037e-02, 5.531233672900572e+03, 2.189679405205156e+03, 1.673076950832459e+03, 1.928999187991563e-01, 5.510239960888901e-01, 3.704903258699900e+02, -1.110991649487697e+02
306, 7.470484481737470e-01, 1.169374286570657e-01, 7.622827896863442e-04, 2.841576744119688e-01, -8.486247028597144e-02, 5.529872908841440e+03, 2.188874466329665e+03, 1.672874891668923e+03, 1.940343241041848e-01, 5.449864235785796e-01, 3.727719925683891e+02, -1.113267562040719e+02
307, 7.466569222917246e-01, 1.170541156724837e-01, 7.621658812199959e-04, 2.854722214552109e-01, -8.486339362087961e-02, 5.529089849414947e+03, 2.188361167965002e+03, 1.672739138684398e+03, 1.948965719194748e-01, 5.411363472678955e-01, 3.745539238758059e+02, -1.113450440539783e+02
308, 7.462258662973370e-01, 1.171819606441268e-01, 7.620686426024476e-04, 2.864001158316432e-01, -8.470397857041063e-02, 5.528393457151195e+03, 2.187947473215220e+03, 1.672636316982627e+03, 1.954800346300437e-01, 5.380333637681628e-01, 3.758193157687122e+02, -1.111500642266928e+02
309, 7.457557747490138e-01, 1.173206336587803e-01, 7.619906304823067e-04, 2.870923765975869e-01, -8.442980615293531e-02, 5.527767491941849e+03, 2.187602659246817e+03, 1.672543930972679e+03, 1.958893253730477e-01, 5.354470315630806e-01, 3.767662817794360e+02, -1.108016329538002e+02
310, 7.452471845951144e-01, 1.174697770862886e-01, 7.619356340416850e-04, 2.876684616238909e-01, -8.407650839035699e-02, 5.527267526896182e+03, 2.187329690296452e+03, 1.672455940020435e+03, 1.962054576519988e-01, 5.333995843828390e-01, 3.775495576942038e+02, -1.103459460799509e+02
311, 7.447006740288282e-01, 1.176290066519565e-01, 7.619570873691889e-04, 2.881167781281293e-01, -8.364098523819045e-02, 5.527326879659107e+03, 2.187305512662491e+03, 1.672390365129093e+03, 1.964058267244538e-01, 5.332182361803721e-01, 3.781273025793498e+02, -1.097712543458030e+02
312, 7.441168612976110e-01, 1.177979126251318e-01, 7.619444137520981e-04, 2.883472496138269e-01, -8.309777508321560e-02, 5.527140221111984e+03, 2.187219357219164e+03, 1.672352307802699e+03, 1.964574589119054e-01, 5.325720135265977e-01, 3.784360701509676e+02, -1.090601539737147e+02
313, 7.434964034771171e-01, 1.179760611273485e-01, 7.619138135248370e-04, 2.884690968161651e-01, -8.247939785558141e-02, 5.526824536757945e+03, 2.187100561816396e+03, 1.672328638501910e+03, 1.964317127385359e-01, 5.316809696474406e-01, 3.786111915750973e+02, -1.082529236135088e+02
314, 7.428399952191495e-01, 1.181629955628055e-01, 7.619528458242660e-04, 2.885337916490615e-01, -8.180122234298075e-02, 5.527034132031551e+03, 2.187205055668294e+03, 1.672322866015805e+03, 1.963411473430300e-01, 5.324647424616572e-01, 3.786767031979927e+02, -1.073573289886328e+02
315, 7.421483674825335e-01, 1.183582381731948e-01, 7.619571011374583e-04, 2.884347869907766e-01, -8.103388606477874e-02, 5.526945316386414e+03, 2.187217451838580e+03, 1.672323004548186e+03, 1.961412166019765e-01, 5.325577219154130e-01, 3.785446537084540e+02, -1.063496697436252e+02
316, 7.414222862550371e-01, 1.185612917179588e-01, 7.619624305922185e-04, 2.883497905182898e-01, -8.022842833294284e-02, 5.526819005334345e+03, 2.187214053746558e+03, 1.672308709559124e+03, 1.959451086809263e-01, 5.325322339838423e-01, 3.784304565963656e+02, -1.052918426313842e+02
317, 7.406625512735262e-01, 1.187716412799771e-01, 7.620265696812239e-04, 2.882725270309371e-01, -7.938345640741611e-02, 5.527123215224025e+03, 2.187384806884012e+03, 1.672298496959110e+03, 1.957329079913871e-01, 5.338129951448845e-01, 3.782972123288683e+02, -1.041741319343029e+02
318, 7.398699947484947e-01, 1.189887561954461e-01, 7.620490570389914e-04, 2.880483355649951e-01, -7.845735491581800e-02, 5.527136327757175e+03, 2.187463018617187e+03, 1.672308941624653e+03, 1.954248451775709e-01, 5.343996347327794e-01, 3.779918535484214e+02, -1.029557798032990e+02
319, 7.390454800979677e-01, 1.192120921053432e-01, 7.620883791088173e-04, 2.877529150417721e-01, -7.747260909322361e-02, 5.527311679123922e+03, 2.187619305051905e+03, 1.672342128540369e+03, 1.950576915393415e-01, 5.355718860809507e-01, 3.775847039922969e+02, -1.016583000305289e+02
320, 7.381899006945734e-01, 1.194410931243714e-01, 7.621074825461705e-04, 2.873994039884999e-01, -7.643434856189975e-02, 5.527362660872616e+03, 2.187735575115966e+03, 1.672389089924611e+03, 1.946508754854425e-01, 5.364439882540710e-01, 3.771113793927204e+02, -1.002933973388316e+02
321, 7.373041786283460e-01, 1.196751941216777e-01, 7.621244431588895e-04, 2.871076131575990e-01, -7.537574814018258e-02, 5.527410636017478e+03, 2.187841446647267e+03, 1.672432802392918e+03, 1.942823490731445e-01, 5.372380945725423e-01, 3.767201219364935e+02, -9.890215281347179e+01
322, 7.363892634866076e-01, 1.199138231059514e-01, 7.622171105306464e-04, 2.868244553446761e-01, -7.428371909219748e-02, 5.527993088017203e+03, 2.188162764347306e+03, 1.672475066822897e+03, 1.938966441943819e-01, 5.396481892665580e-01, 3.763028294457892e+02, -9.745742789804606e+01
323, 7.354461311510839e-01, 1.201564037057595e-01, 7.622662732867044e-04, 2.864132447967900e-01, -7.312473820656200e-02, 5.528185430110665e+03, 2.188347859495753e+03, 1.672508664046302e+03, 1.934327069197431e-01, 5.410365249701563e-01, 3.757391017207762e+02, -9.593070134307024e+01
324, 7.344757826113094e-01, 1.204023577341901e-01, 7.623185134579180e-04, 2.860594943946679e-01, -7.194857279172656e-02, 5.528371759689519e+03, 2.188521859210725e+03, 1.672527025597612e+03, 1.930049651947069e-01, 5.423416376040519e-01, 3.752493076641765e+02, -9.438124815487420e+01
325, 7.334792427923668e-01, 1.206511078250890e-01, 7.623841165238669e-04, 2.857370392640640e-01, -7.074995252837710e-02, 5.528685932967279e+03, 2.188742731875901e+03, 1.672551887120510e+03, 1.925923458818907e-01, 5.439983282822440e-01, 3.747940612494631e+02, -9.280092671784070e+01
