"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         220,      -6.480144539,      -2.626767612,      -2.835231528,      0.5265463945
          0,           0,         221,       -6.56954778,      -2.630124514,      -2.839538414,      0.4324138856
          0,           0,         222,       -6.56448841,      -2.629144073,      -2.838984453,      0.4356867872
          0,           0,         223,      -6.553917268,      -2.626515883,      -2.837789113,      0.4462776411
          0,           0,         224,       -6.52996316,      -2.622635353,      -2.833237195,      0.4725171575
          0,           0,         225,       -6.51129056,      -2.618295545,      -2.827700785,       0.493215016
          0,           0,         226,      -6.548161313,      -2.618845148,      -2.826453595,      0.4550569161
          0,           0,         227,      -6.602883361,      -2.619525975,      -2.826959979,      0.3970903334
          0,           0,         228,      -6.633512579,      -2.619978944,      -2.827394852,      0.3639113546
          0,           0,         229,      -6.670269325,      -2.620224443,      -2.827817011,      0.3240179168
          0,           0,         230,      -6.682949753,       -2.62027294,      -2.827821898,      0.3098542239
          0,           0,         231,      -6.680551501,      -2.620306662,      -2.827278727,      0.3118490337
          0,           0,         232,       -6.67209197,      -2.620005516,      -2.826711846,      0.3207784367
          0,           0,         233,      -6.680757062,      -2.619521978,      -2.827077331,      0.3101621916
          0,           0,         234,      -6.677129258,      -2.618674098,      -2.826672601,      0.3131026476
          0,           0,         235,      -6.657770389,      -2.617638435,      -2.825098561,       0.332895463
          0,           0,         236,      -6.676978721,       -2.61731063,      -2.825251478,      0.3109017066
          0,           0,         237,       -6.69214375,      -2.617196261,      -2.825568626,      0.2931453989
          0,           0,         238,      -6.711668932,      -2.617248584,      -2.825963746,      0.2705841547
          0,           0,         239,      -6.719595571,      -2.617293946,       -2.82594657,      0.2613920426
          0,           0,         240,      -6.722760509,      -2.617279853,      -2.825940452,      0.2576863556
          0,           0,         241,       -6.72357088,      -2.617279778,      -2.825912794,      0.2566774229
          0,           0,         242,      -6.723992979,      -2.617284609,        -2.8258982,      0.2561685558
          0,           0,         243,      -6.724198617,      -2.617288065,      -2.825891117,      0.2559261628
          0,           0,         244,      -6.724350606,      -2.617290914,      -2.825884408,      0.2557469016
          0,           0,         245,       -6.72452425,      -2.617293722,      -2.825878677,      0.2555429102
          0,           0,         246,      -6.724980024,      -2.617298292,      -2.825881434,      0.2550130783
          0,           0,         247,      -6.725558388,      -2.617303408,      -2.825887482,      0.2543409453
          0,           0,         248,      -6.726065154,      -2.617307625,      -2.825891123,      0.2537506777
          0,           0,         249,      -6.726415456,      -2.617310347,      -2.825889976,      0.2533407659
          0,           0,         250,      -6.726609596,      -2.617311574,       -2.82588422,      0.2531121109
          0,           0,         251,      -6.726677657,      -2.617311409,       -2.82587503,      0.2530299905
          0,           0,         252,      -6.726642266,      -2.617310219,      -2.825863348,      0.2530676786
          0,           0,         253,      -6.726526444,      -2.617308379,      -2.825850016,      0.2531982502
          0,           0,         254,      -6.726364544,      -2.617306161,       -2.82583592,      0.2533820313
          0,           0,         255,      -6.726194509,      -2.617303852,      -2.825822023,      0.2535748822
          0,           0,         256,        -6.7260571,      -2.617301703,      -2.825809348,       0.253729719
          0,           0,         257,      -6.725985185,       -2.61730001,      -2.825799323,      0.2538084078
          0,           0,         258,      -6.726037603,        -2.6172992,      -2.825794143,      0.2537429466
          0,           0,         259,      -6.726228513,      -2.617299405,      -2.825794231,      0.2535169641
          0,           0,         260,      -6.726480011,      -2.617300102,      -2.825796775,      0.2532200275
          0,           0,         261,       -6.72675754,       -2.61730108,      -2.825800686,      0.2528921262
          0,           0,         262,      -6.727035078,      -2.617302153,      -2.825804748,      0.2525638146
          0,           0,         263,       -6.72730063,      -2.617303224,      -2.825808336,      0.2522492036
          0,           0,         264,      -6.727553318,       -2.61730423,      -2.825811197,      0.2519494555
          0,           0,         265,      -6.727801691,      -2.617305153,       -2.82581337,      0.2516548106
          0,           0,         266,      -6.728056701,      -2.617306002,      -2.825815012,      0.2513526688
          0,           0,         267,      -6.728298109,      -2.617306773,      -2.825815669,      0.2510664569
          0,           0,         268,      -6.728507912,      -2.617307487,      -2.825814929,      0.2508170621
          0,           0,         269,      -6.728685776,      -2.617308165,      -2.825812802,      0.2506048927
          0,           0,         270,      -6.728824251,      -2.617308868,      -2.825809186,      0.2504386463
          0,           0,         271,      -6.728902454,      -2.617309589,      -2.825803775,      0.2503432246
          0,           0,         272,      -6.728929869,      -2.617310274,      -2.825797017,      0.2503075392
          0,           0,         273,      -6.728928802,      -2.617310839,      -2.825790508,      0.2503051613
          0,           0,         274,      -6.728933967,      -2.617311211,      -2.825784681,      0.2502953806
          0,           0,         275,      -6.728981096,       -2.61731135,      -2.825780505,      0.2502368453
          0,           0,         276,      -6.729039078,      -2.617311372,      -2.825776724,      0.2501659559
          0,           0,         277,      -6.729098966,      -2.617311327,      -2.825772926,      0.2500929297
          0,           0,         278,      -6.729189246,      -2.617311148,      -2.825770171,      0.2499834106
          0,           0,         279,      -6.729331701,      -2.617310904,      -2.825769387,      0.2498109579
          0,           0,         280,      -6.729508847,      -2.617310701,      -2.825770091,      0.2495964856
          0,           0,         281,      -6.729705204,      -2.617310563,       -2.82577172,       0.249358773
          0,           0,         282,      -6.729915884,      -2.617310527,      -2.825774058,      0.2491041428
          0,           0,         283,       -6.73012785,      -2.617310633,      -2.825776581,      0.2488482846
          0,           0,         284,      -6.730334888,      -2.617310893,      -2.825779024,      0.2485986941
          0,           0,         285,      -6.730536032,      -2.617311298,      -2.825781318,      0.2483565671
          0,           0,         286,      -6.730731279,      -2.617311834,      -2.825783393,      0.2481219027
          0,           0,         287,      -6.730924475,      -2.617312512,      -2.825785308,      0.2478901655
          0,           0,         288,      -6.731163752,      -2.617313686,      -2.825788217,      0.2476059606
          0,           0,         289,       -6.73144931,      -2.617315316,      -2.825792334,      0.2472686572
          0,           0,         290,      -6.731828522,      -2.617317605,      -2.825798175,      0.2468220372
          0,           0,         291,      -6.732290954,       -2.61732043,      -2.825805026,      0.2462782335
          0,           0,         292,      -6.732805702,      -2.617323438,      -2.825811916,      0.2456745027
          0,           0,         293,      -6.733333268,      -2.617326111,      -2.825817714,      0.2450556991
          0,           0,         294,      -6.733826519,      -2.617328074,      -2.825820622,      0.2444757315
          0,           0,         295,      -6.734448712,      -2.617328857,       -2.82582573,      0.2437473507
          0,           0,         296,      -6.734961359,      -2.617327242,      -2.825831756,      0.2431504216
          0,           0,         297,      -6.735511602,       -2.61732548,      -2.825829729,      0.2424673957
          0,           0,         298,      -6.736737117,      -2.617328023,      -2.825834223,      0.2409779441
          0,           0,         299,       -6.73845712,      -2.617333082,      -2.825851184,      0.2389142256
          0,           0,         300,      -6.739179072,      -2.617329896,      -2.825831743,      0.2380049771
          0,           0,         301,      -6.738700335,      -2.617322495,      -2.825767018,      0.2384649457
          0,           0,         302,      -6.736890656,      -2.617281911,      -2.825687193,      0.2404391657
          0,           0,         303,      -6.736491391,      -2.617247273,      -2.825634628,      0.2407708415
          0,           0,         304,      -6.737723955,      -2.617237303,      -2.825587652,      0.2392261005
          0,           0,         305,      -6.737107355,      -2.617210857,       -2.82546087,      0.2399097711
          0,           0,         306,      -6.737368602,      -2.617194213,       -2.82519886,      0.2396292175
          0,           0,         307,      -6.741016157,      -2.617139768,      -2.825172519,      0.2351750334
          0,           0,         308,       -6.74129352,      -2.617043185,      -2.825336334,      0.2345696708
          0,           0,         309,      -6.740204443,      -2.616919757,      -2.825212294,       0.235656144
          0,           0,         310,      -6.741642748,      -2.616830879,      -2.824972213,      0.2337341499
          0,           0,         311,      -6.741065239,      -2.616658933,       -2.82478392,      0.2343031001
          0,           0,         312,      -6.727005282,      -2.616386808,      -2.824254598,      0.2505994113
          0,           0,         313,      -6.723841038,      -2.616101416,      -2.824009088,      0.2543473847
          0,           0,         314,      -6.709542297,      -2.615711059,      -2.823267903,       0.270671042
          0,           0,         315,      -6.706779889,       -2.61534005,      -2.822843597,      0.2737777542
          0,           0,         316,      -6.703420955,      -2.614791558,      -2.822334453,      0.2775588548
          0,           0,         317,       -6.69669888,      -2.614154835,      -2.821586245,      0.2846623407
          0,           0,         318,      -6.688563472,      -2.613393243,      -2.820579116,      0.2936206674
          0,           0,         319,      -6.658842206,      -2.612272484,      -2.819084428,      0.3272350115
          0,           0,         320,      -6.646697875,       -2.61099866,      -2.817549038,      0.3406908271
          0,           0,         321,      -6.634071075,      -2.609486882,      -2.815739902,      0.3543842394
          0,           0,         322,       -6.60806689,      -2.607771524,      -2.813309179,      0.3830635832
          0,           0,         323,      -6.606912701,      -2.605717278,      -2.810927574,      0.3851131981
          0,           0,         324,      -6.569151431,      -2.603084321,      -2.806900243,      0.4264072916
          0,           0,         325,       -6.55978705,       -2.60011383,      -2.803958244,      0.4361287304
          0,           0,         326,      -6.551325998,      -2.596271789,      -2.799958325,      0.4456061883
          0,           0,         327,      -6.542350491,      -2.591780796,      -2.794944768,      0.4545375029
          0,           0,         328,      -6.519786144,      -2.586590999,      -2.788965673,      0.4786004994
          0,           0,         329,      -6.490044402,       -2.58030399,      -2.781568807,      0.5095461294
          0,           0,         330,      -6.446806936,      -2.573495234,      -2.773315262,      0.5543730682
          0,           0,         331,      -6.429693197,      -2.566265361,      -2.764548096,      0.5719373812
          0,           0,         332,      -6.391905814,      -2.558454241,      -2.754527627,      0.6104419306
          0,           0,         333,      -6.371414584,      -2.551483621,      -2.744639045,      0.6313208377
